bone,species,side,fish,n_lm,proc_dist,centroid,LM1_X,LM1_Y,LM1_Z,LM2_X,LM2_Y,LM2_Z,LM3_X,LM3_Y,LM3_Z,LM4_X,LM4_Y,LM4_Z,LM5_X,LM5_Y,LM5_Z,LM6_X,LM6_Y,LM6_Z,LM7_X,LM7_Y,LM7_Z,LM8_X,LM8_Y,LM8_Z,LM9_X,LM9_Y,LM9_Z,LM10_X,LM10_Y,LM10_Z,LM11_X,LM11_Y,LM11_Z,LM12_X,LM12_Y,LM12_Z
Posttemporal,Acipenser baerii,R,1,8,0.28356010420272154,42.59991740478631,-0.5401708480168351,-0.04197475658429102,-0.05511242893690534,0.14378687922936653,-0.3018168730650787,0.07816467838509883,0.5358404872887728,-0.028058351231593767,-0.03536916273349224,0.14455986293138123,0.2687671812920665,-0.14200008175386725,-0.02618993312593605,0.15759555160684793,-0.07555528310543055,0.07341501099826918,0.1616249255679791,0.09309029443208848,-0.24885740460545436,-0.09287702017145937,0.13831078165610727,-0.08238405469956374,-0.12326065741447088,-0.0015287979435992236,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,1,8,0.2209258344795259,31.475529918334892,-0.552974439871214,-0.002884391187919118,-0.05464656743102777,0.24372053505228403,-0.31233313354835696,0.07094643353985007,0.5244653067970694,-0.033465100874754905,-0.010936215928572222,0.12673632762983378,0.21651996829451137,-0.1404192258179452,-0.03086066979123708,0.14402271196188451,-0.07690829627423779,0.061332621789974,0.13155559278225717,0.09116826568552815,-0.2475104055961391,-0.09758842598488651,0.15394596578032343,-0.1249092760105712,-0.04582722144273558,-0.033150359553918755,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,2,8,0.2221773967654584,25.110453895417844,-0.565811992134964,0.0037515040130502945,-0.07139768933342817,0.2970184844069597,-0.34705437169111264,0.1153806054837576,0.47631875051693245,-0.031111138893475773,-0.03131976824993071,0.1165582444656144,0.1963165854908007,-0.134541273559006,-0.08450213238657756,0.1517943606292403,-0.10199831326302919,0.07503727645258822,0.118184565687423,0.16737781333042046,-0.1672554110231125,-0.07035621901438616,0.09462301320562433,-0.14736322029744073,-0.021525286221539718,-0.03812438761440824,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,3,8,0.19407120148192283,33.91745839031808,-0.5709551662598327,-0.009466462616508176,-0.06500844164404013,0.3674090702230649,-0.3040429850739112,0.07910506392324151,0.46087288168486407,-0.10057940708626226,0.00032848793804849134,0.1058733867450781,0.20593135464204435,-0.12489877593126836,-0.05288080931805647,0.15996847477296502,-0.08522097906302958,0.05093229030264291,0.10996117594895931,0.13218444112979363,-0.1792560912752485,-0.027480002302632714,0.0919978434720844,-0.18199556210251247,-0.03429214828465426,-0.028487639824830047,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,4,8,0.27023145920997155,25.816831180787396,-0.4880586937036211,0.04810515468183763,-0.07542540315446801,0.2211247262093549,-0.2935275252608574,0.11188051858849289,0.5532334621647149,-0.034629278770262485,-0.06705349174448619,0.14791363415668232,0.21694132078159814,-0.18792191778503964,-0.05426667382890011,0.16744902414790072,-0.11006835412413218,-0.014414792877798758,0.0977341483770199,0.18063075351087063,-0.21574887238067417,-0.1156430118363272,0.1184008001917295,-0.14978278973975792,-0.08642983212090932,0.029557094517033023,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,5,8,0.2156052788838244,50.45580824717126,-0.5366341581369651,-0.022629718948254166,-0.06342903181907383,0.25192023698299026,-0.317676892471914,0.10852146358715427,0.5070672348042015,-0.04121320066276609,-0.055924231331019175,0.11699373783945205,0.22268447788866427,-0.116003631615131,-0.016489561937669737,0.16220795765274423,-0.09394882955313733,0.07294803362097661,0.1336201587901298,0.13385203118285205,-0.25585734173965324,-0.056024680808789355,0.13735331904571385,-0.13994818143333249,-0.08096810143981466,-0.05042108949735886,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,6,8,0.18793618482311145,53.19474088179029,-0.5202751906628637,0.0044614245020010235,-0.07304859657964845,0.35042227968224654,-0.32404137064289484,0.09148200313348225,0.5025375480801844,-0.0847057387049562,-0.04133913973896912,0.09303222941316211,0.1809602732675911,-0.12402932811940973,0.0013072249118445552,0.17254598512116145,-0.07358818732048614,-0.015236980324699436,0.12107783888212229,0.11008880305754784,-0.23182583198766815,-0.041663427379693606,0.13457008470464815,-0.17996127911220627,-0.02863498504533121,-0.024135639137164835,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,7,8,0.24830105990966858,84.65237289027608,-0.49077424806606934,0.08059850917683858,-0.04216841737433578,0.37019884482220455,-0.3217700641772584,0.10239013083274613,0.4834749591170199,-0.07673278755286038,-0.02161328463778184,0.07098720489709,0.1925679540734688,-0.17346881502939054,-0.037734771905854524,0.13212373561456647,-0.07787027835032553,0.009966664140729893,0.1439239291603355,0.19328426589344988,-0.23451496554917875,-0.1062293738559626,0.06659680639324116,-0.17160368745594193,-0.04448190243912811,-0.04715040772760342,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,L,8,8,0.266577510877986,81.97213129426848,-0.5637449147221522,0.022388699379821422,-0.01280946435953084,0.25753695107109853,-0.3107092517246364,0.13357530536586,0.5262590384389599,-0.020836250609319554,-0.03724300970739665,0.11449069511692536,0.2086196601298485,-0.1491273876907596,-0.022219169964497312,0.14460017238033576,-0.0899068077737666,0.050191926416825655,0.0745842034950768,0.1609467805261097,-0.20643587350943865,-0.10284979964226591,0.02801227577703793,-0.15607865284772132,-0.015797433408860542,-0.033447692137554004,,,,,,,,,,,,
Posttemporal,Acipenser gueldenstaedtii,R,1,8,0.23494685758181358,31.162833776361538,-0.5290558883156966,-0.013115757027115834,-0.0830645034307528,0.23943012914820597,-0.3098233106780815,0.09591888742901379,0.5075130231598746,-0.024164082412940692,-0.051416348178513,0.16113563340243242,0.22322286665751442,-0.14398664634733438,-0.05706319445478826,0.15537885250052585,-0.1078269316851713,0.06316330606679764,0.09815867301201305,0.12973718723381975,-0.2542533956914893,-0.07472440033147687,0.18139062150284435,-0.13086961331533653,-0.054932841720438524,-0.020752266523906382,,,,,,,,,,,,
